Date,Time,Chain,Tx hash,Link,Tx type,Related addr,Asset,Amount
03/03/2023,23:39:10,arb,0x39f8d003a39c6e08cc95c808d0a0dc4387d899e438467c8e640926d4d87c17f4,https://arbiscan.io/tx/0x39f8d003a39c6e08cc95c808d0a0dc4387d899e438467c8e640926d4d87c17f4,receive,0x004db980f93091b0c1b0be98b5c68f43042ad1d1,ETH,0.003113795157737603
28/11/2022,19:37:42,op,0x65970dea3038e72a2e152612b6724cdf91f0c1a7271b103dae472c8c2e7c6642,https://optimistic.etherscan.io/tx/0x65970dea3038e72a2e152612b6724cdf91f0c1a7271b103dae472c8c2e7c6642,receive,0x004db980f93091b0c1b0be98b5c68f43042ad1d1,USDC,52.052231
10/10/2022,20:57:24,arb,0x99c5939d2327de78ef2f782ab6fb47325cc34e0d042e429bf2c198682650b9c4,https://arbiscan.io/tx/0x99c5939d2327de78ef2f782ab6fb47325cc34e0d042e429bf2c198682650b9c4,receive,0x004db980f93091b0c1b0be98b5c68f43042ad1d1,ETH,0.076062447415
15/09/2022,13:21:49,eth,0x17648d1155f45a30fc680811415c64e38561e262eda126540dfdea729514db77,https://etherscan.io/tx/0x17648d1155f45a30fc680811415c64e38561e262eda126540dfdea729514db77,receive,0x004db980f93091b0c1b0be98b5c68f43042ad1d1,USDC,10
03/03/2023,23:30:52,arb,0xb69f140ebac49447171475393619d8564f647330d854f3d39b9f59ced424da47,https://arbiscan.io/tx/0xb69f140ebac49447171475393619d8564f647330d854f3d39b9f59ced424da47,receive,0x046f6015ee70afe623ccf3e75eb6a5b8472343b4,ETH,0.004207660362881052
28/11/2022,19:46:29,op,0x3bdb02ecea492359a5e6ade2fe8913fe43e732ce0a5fdd9c2fe1defd8f10aa2e,https://optimistic.etherscan.io/tx/0x3bdb02ecea492359a5e6ade2fe8913fe43e732ce0a5fdd9c2fe1defd8f10aa2e,receive,0x046f6015ee70afe623ccf3e75eb6a5b8472343b4,USDC,52.017771
20/11/2022,22:22:36,op,0x2fd3358c6a9734e64200c99fd53c4b97b9644ace0a5ac2f51a29969666c32a10,https://optimistic.etherscan.io/tx/0x2fd3358c6a9734e64200c99fd53c4b97b9644ace0a5ac2f51a29969666c32a10,receive,0x046f6015ee70afe623ccf3e75eb6a5b8472343b4,sUSD,114.25480109751827
10/10/2022,20:53:51,arb,0x7f88587555c2c369e7350cb2b1b687a6c99d53a82abe1b4f6ec91ca137470c75,https://arbiscan.io/tx/0x7f88587555c2c369e7350cb2b1b687a6c99d53a82abe1b4f6ec91ca137470c75,receive,0x046f6015ee70afe623ccf3e75eb6a5b8472343b4,ETH,0.076041298845
15/09/2022,13:15:31,eth,0xbd7b72301b45456d33cac01a9623418afa453dcc6dc30913e4e7d83902c18179,https://etherscan.io/tx/0xbd7b72301b45456d33cac01a9623418afa453dcc6dc30913e4e7d83902c18179,receive,0x046f6015ee70afe623ccf3e75eb6a5b8472343b4,USDC,10
03/03/2023,23:39:33,arb,0x83c253a0b94ad583c6a14130725586d330a8d574b084cecc9dd7d0f030f88575,https://arbiscan.io/tx/0x83c253a0b94ad583c6a14130725586d330a8d574b084cecc9dd7d0f030f88575,receive,0x16d732db0ba15d58ee8db6ac0fe472f1d71242ff,ETH,0.00238547835069146
28/11/2022,19:39:13,op,0x5b0fb84fb4c4612910c714d53e1c83707c868cb5af3bb0aeaf183f8e7fb2e4d3,https://optimistic.etherscan.io/tx/0x5b0fb84fb4c4612910c714d53e1c83707c868cb5af3bb0aeaf183f8e7fb2e4d3,receive,0x16d732db0ba15d58ee8db6ac0fe472f1d71242ff,USDC,52.04305
10/10/2022,20:57:43,arb,0x4dbb9cd4f0b9c032efe13168d12d891a4e40a9500860954df534d2f90bee141e,https://arbiscan.io/tx/0x4dbb9cd4f0b9c032efe13168d12d891a4e40a9500860954df534d2f90bee141e,receive,0x16d732db0ba15d58ee8db6ac0fe472f1d71242ff,ETH,0.075842447415
15/09/2022,13:22:13,eth,0x2b721cd971e736f83a91978b956efd3d9f0c5a9d9e45e0bb23a5416171b2f5a7,https://etherscan.io/tx/0x2b721cd971e736f83a91978b956efd3d9f0c5a9d9e45e0bb23a5416171b2f5a7,receive,0x16d732db0ba15d58ee8db6ac0fe472f1d71242ff,USDC,10
03/03/2023,23:29:30,arb,0x0122ca5add2af2a7b5eef4ea7560c4749e08e4e0e0d63003b867a1a9b0c424aa,https://arbiscan.io/tx/0x0122ca5add2af2a7b5eef4ea7560c4749e08e4e0e0d63003b867a1a9b0c424aa,receive,0x1fc997ddda325dd18726d70ca8d4cdc8dd81bbc4,ETH,0.002902806619547584
28/11/2022,18:00:47,op,0xe1fbfd2058e60c27b40d1cc12150f986472c2fd0ce8de3d405f13dc5da632e3a,https://optimistic.etherscan.io/tx/0xe1fbfd2058e60c27b40d1cc12150f986472c2fd0ce8de3d405f13dc5da632e3a,receive,0x1fc997ddda325dd18726d70ca8d4cdc8dd81bbc4,USDC,52.089419
20/11/2022,22:35:36,op,0xe55c1c9483c084ee771795b7f09c7bd02577b2c73564dba0168cb30660550e59,https://optimistic.etherscan.io/tx/0xe55c1c9483c084ee771795b7f09c7bd02577b2c73564dba0168cb30660550e59,receive,0x1fc997ddda325dd18726d70ca8d4cdc8dd81bbc4,sUSD,114.2479027802764
10/10/2022,20:52:11,arb,0x42b3c27f9373c3aff44da69374682d7ebccb773e42a38d31651e0f089436b09d,https://arbiscan.io/tx/0x42b3c27f9373c3aff44da69374682d7ebccb773e42a38d31651e0f089436b09d,receive,0x1fc997ddda325dd18726d70ca8d4cdc8dd81bbc4,ETH,0.07604133525
15/09/2022,13:13:23,eth,0x8316bdf0f84ecda3ae0e652e14dc9b1f131e0cdf7c83e7a3d4aa0aa1e102c851,https://etherscan.io/tx/0x8316bdf0f84ecda3ae0e652e14dc9b1f131e0cdf7c83e7a3d4aa0aa1e102c851,receive,0x1fc997ddda325dd18726d70ca8d4cdc8dd81bbc4,USDC,10
